regionbase,tax_sce,region_scenario,tb,prop,prop2,te,varphi,pe,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
OECD37 as Home,EPC_hybrid,3,6.730688165433877,0.9991476250115819,0.8254537985251978,9.8,9.8,0.9436386192994273,0.03089149349434651,0.8194314707780377,0.014511272360569878,0.0,21.05968130494169,21.05968130494169,1.4714975633630434,0.2696927514986789,0.32449929236824715,18.993991697711728,1.7411903148617223,1.7959968557312904,19.318490990079976,19.263684449210405,3.808879129243473,14.407437700488844,1.789220143825601,2.019658985417865,0.0349715394069145,0.044057761027656024,91.87470066666666,123.29863979999999,67.22981519024879,115.66752420641788,13.781205100000003,18.23342172697288,-2.875165,-2.518516273679243,-0.23098679116642643,-0.06715776925045168,0.06855095700857769,-2.5908216950583096,-0.7532630099200226,0.7688894492104055,-11.21631969505831,-40.51667739390576,0.5168859288250501,95.47233084403817,-24.168803234844766
OECD37 as Home,EPC_hybrid,3,6.8654453574593175,0.998559423977523,0.82802165412416,10.0,10.0,0.9431628999068339,0.0308366181325176,0.819385343052249,0.01435890193042278,0.0,21.038452895536455,21.038452895536455,1.4461114063296272,0.26852713971557157,0.31916625423128603,19.00464809525997,1.7146385460451987,1.7652776605609133,19.323814349491258,19.273175234975543,3.8021130717714353,14.40585568151739,1.770433077042723,2.0316799947287123,0.034009256554251036,0.04361954668386639,91.87470066666664,123.29863979999995,67.22046176604817,115.67687763061845,13.781205100000001,18.231184308933663,-2.875165,-2.538543171661674,-0.23243950372288427,-0.06655719233020767,0.06926602028661138,-2.6120501044635454,-0.7479396505087408,0.7783802349755433,-11.237548104463546,-41.331836627506426,0.5219601609578681,97.91630895532818,-24.39753919289485
OECD37 as Home,EPC_hybrid,3,6.999634451627303,0.9984265678822424,0.8305040669096314,10.200000000000001,10.200000000000001,0.9427032437556322,0.030783718486897912,0.8193746642590519,0.014211319392867279,0.0,21.017951457642905,21.017951457642905,1.421743916587923,0.2674064935501572,0.31384857319940296,19.014952474305417,1.6891504101380803,1.735592489787326,19.32880104750482,19.282358967855576,3.795590617420626,14.401529923916554,1.752236350903897,2.0433542665167286,0.03309295861196848,0.04319162415400102,91.87470066666666,123.29863979999995,67.21408373556079,115.68325566110585,13.7812051,18.229009714215536,-2.875165,-2.5578746558544108,-0.2338372674993504,-0.0659930434397098,0.0699556317364263,-2.6325515423570955,-0.7429529524951768,0.7875639678555757,-11.258049542357096,-42.143644720359774,0.5269093943943052,100.36482970577201,-24.62290394891465
OECD37 as Home,EPC_hybrid,3,7.134060390382967,0.9981025574592347,0.8329216826861244,10.4,10.4,0.942258835031197,0.03073254903529953,0.8193489253392953,0.014067464404307521,0.0,20.99813958280758,20.99813958280758,1.398114075658812,0.26632495632751074,0.3087754670881942,19.024925083733063,1.6644390319863227,1.706889542747006,19.333700550821256,19.291250040060575,3.789281493639233,14.39862031003404,1.7344992264860344,2.054782267153202,0.03221453693338417,0.042771583066915274,91.87470066666666,123.29863979999998,67.20671093813068,115.69062845853594,13.7812051,18.22688053196009,-2.875165,-2.5765469725875114,-0.23518318935441548,-0.06544267763865451,0.07062110542043258,-2.652363417192422,-0.7380534491787429,0.7964550400605752,-11.277861417192423,-42.95698314445884,0.5317661159109067,102.81773659943893,-24.845002695275713
OECD37 as Home,EPC_hybrid,3,7.266932691344207,0.9989527328562389,0.8352364358262414,10.600000000000001,10.600000000000001,0.9418289498483013,0.03068303415113997,0.8194155173991925,0.013928983042527076,0.0,20.978984060776874,20.978984060776874,1.3756683164892574,0.2652807024614811,0.3034539573079312,19.034581084518205,1.6409490189507385,1.6791222737971885,19.338035041826135,19.299861786979687,3.783176375772505,14.38827521333359,1.7174246629408536,2.065751712831644,0.031382772542498126,0.04236305750547832,91.87470066666666,123.29863979999996,67.20672199467833,115.6906174019883,13.781205100000001,18.224831967037996,-2.875165,-2.5945923154361767,-0.23648003305612833,-0.0649480267331811,0.0712636611338081,-2.6715189392231267,-0.7337189581738635,0.8050667869796868,-11.297016939223127,-43.76097833475055,0.5364715846680722,105.27488923147979,-25.063908670189754
OECD37 as Home,EPC_hybrid,3,7.400683204903418,0.9990984369849588,0.837507306756737,10.8,10.8,0.9414128951326006,0.030635062517555232,0.8194268281052144,0.013793216073966547,0.0,20.960453143128277,20.960453143128277,1.3536992438281366,0.2642710825365966,0.2985470135638436,19.043935803199705,1.6179703263647331,1.65224625739198,19.34248281676355,19.3082068857363,3.777261538602523,14.3826462071967,1.700684780387571,2.076576758214949,0.030580170019503163,0.04196054843892895,91.87470066666667,123.29863979999999,67.20257767565442,115.69476172101221,13.781205100000001,18.222811657655,-2.875165,-2.6120414154909284,-0.23773041225203304,-0.06444859696241538,0.07188444572238105,-2.690049856871724,-0.7292711832364489,0.8134118857363006,-11.315547856871724,-44.57038869607876,0.5411134100156403,107.73614022464899,-25.27971381810124
OECD37 as Home,EPC_hybrid,3,7.535507801955347,0.9984425581304993,0.8397396308436182,11.0,11.0,0.9410099792336671,0.030588589167507205,0.8193748538127068,0.013659893865744073,0.0,20.942515227450098,20.942515227450098,1.332147611279061,0.2632950281480578,0.29406927243886616,19.053003315584114,1.5954426394271186,1.6262168837179272,19.34707258802298,19.31629834373217,3.7715314377546516,14.38237117295685,1.6842463334586077,2.087285104296041,0.02980433198399466,0.04156357617504966,91.87470066666667,123.29863979999995,67.19364823575224,115.7036911609144,13.781205100000001,18.22081494430895,-2.875165,-2.628924787144283,-0.2389368837528118,-0.06394161747943634,0.07248461419715028,-2.7079877725499024,-0.72468141197702,0.8215033437321715,-11.333485772549903,-45.386399069211855,0.5456990506110921,110.20135749915845,-25.492520682809968
OECD37 as Home,EPC_hybrid,3,7.669432901084826,0.9984401993768212,0.8418929631930298,11.200000000000001,11.200000000000001,0.9406196239967308,0.03054353966441106,0.819374422252833,0.013530787007882692,0.0,20.925143839113673,20.925143839113673,1.311486420537642,0.26235076433105403,0.28951060163846026,19.06179605260652,1.573837184868696,1.6009970221761023,19.351306654244983,19.324146816937574,3.765976895299232,14.378002108281219,1.6683276334954473,2.097649261803782,0.029064764041256155,0.041176073079060425,91.87470066666666,123.29863979999998,67.18889317264602,115.70844622402062,13.781205100000001,18.218879603106718,-2.875165,-2.645268046650259,-0.2401016171957113,-0.06347074371066792,0.0730651267285276,-2.7253591608863275,-0.7204473457550158,0.8293518169375744,-11.350857160886328,-46.19702526623108,0.550165433719643,112.67041979311104,-25.702385997739864
OECD37 as Home,EPC_hybrid,3,7.802414188897983,0.999105594766394,0.8439716211556346,11.4,11.4,0.9402411922204692,0.030499919791773217,0.8194269707705611,0.0134057376298079,0.0,20.908309943224477,20.908309943224477,1.2916774888610705,0.2614384212243359,0.2848679033034748,19.070326129835596,1.5531159100854064,1.5765453921645451,19.35519403313907,19.331764551059933,3.7605986243347367,14.369423594616148,1.6529092152709897,2.1076894090637497,0.02835939099533966,0.0407980702365617,91.87470066666664,123.29863979999996,67.18842533976243,115.7089140569042,13.781205100000001,18.217002584839953,-2.875165,-2.6610991544450178,-0.24122691609753807,-0.06303478545309638,0.07362704940517113,-2.7421930567755233,-0.7165599668609275,0.8369695510599335,-11.367691056775524,-47.00199441335865,0.5545154397022597,115.1432069342831,-25.90942022775497
OECD37 as Home,EPC_hybrid,3,7.937231038613253,0.9984481855125488,0.8460309533576386,11.600000000000001,11.600000000000001,0.939874226350548,0.030457511926768717,0.8193745897251483,0.013282095921177572,0.0,20.891992557989035,20.891992557989035,1.2720328235036051,0.2605528852782002,0.28080037354396387,19.078606475663268,1.5325857087818053,1.552833197047569,19.359406849207232,19.33915936094147,3.7553697922628593,14.369586710370045,1.6376643607743222,2.117705431488536,0.02767227004569604,0.040423278661549,91.87470066666666,123.29863979999995,67.17989021356362,115.71744918310301,13.7812051,18.21513295303529,-2.875165,-2.676438438425767,-0.24231451127803974,-0.0625743695132864,0.07417109406081165,-2.758510442010966,-0.7123471507927661,0.8443643609414693,-11.384008442010966,-47.8181759916821,0.5588395372337129,117.61959731549403,-26.113658877263312
OECD37 as Home,EPC_hybrid,3,8.071105190557102,0.9984526523274804,0.8480198759793746,11.8,11.8,0.9395181555249437,0.030416408831356337,0.8193747235697579,0.01316226211086511,0.0,20.876165717132842,20.876165717132842,1.253184234382692,0.25969632397332926,0.27663889327220337,19.08664626550462,1.5128805583560212,1.5298231276548955,19.363285158776822,19.34634258947795,3.7503018365069423,14.365566486886607,1.6228890149607444,2.1274128215461943,0.02701626101705385,0.040057591379317546,91.87470066666666,123.29863979999993,67.1755929035645,115.72174649310212,13.7812051,18.213318881135535,-2.875165,-2.6913108606708613,-0.24336643592006252,-0.06214728753913979,0.07469823627695237,-2.774337282867158,-0.7084688412231763,0.8515475894779492,-11.399835282867159,-48.62870103688894,0.5630521925955704,120.0994883634579,-26.31520070527648
OECD37 as Home,EPC_hybrid,3,8.204971929105382,0.9984548282572753,0.849958004854433,12.0,12.0,0.9391725075103826,0.03037648644593408,0.8193746824979217,0.013045273501560121,0.0,20.860807891752412,20.860807891752412,1.2348854101686064,0.25886583968189275,0.2725996518491781,19.094456990052734,1.4937512498504992,1.5074850620177846,19.36705664190191,19.353322829734626,3.745379460686808,14.361680530149954,1.6084644785613458,2.136914982125454,0.026385155380758123,0.03969873295155493,91.87470066666666,123.29863979999999,67.17140567667414,115.7259337199925,13.7812051,18.211542681252276,-2.875165,-2.7057371624070057,-0.24438439908931603,-0.061733284002785445,0.07520922524861463,-2.7896951082475887,-0.7046973580980875,0.8585278297346264,-11.415193108247589,-49.439244350832084,0.5671853134459425,122.58277321293252,-26.514113415237233
OECD37 as Home,EPC_hybrid,3,8.338817418523321,0.9984561817786951,0.8518472034091638,12.200000000000001,12.200000000000001,0.9388368621497614,0.030337707818174704,0.8193745826258845,0.012931033833681604,0.0,20.845899912313943,20.845899912313943,1.217114675249032,0.25806055988385884,0.26867726434242845,19.10204741283863,1.4751752351328908,1.4857919395914605,19.37072467718106,19.36010797272249,3.740598108630765,14.357914350719028,1.5943788829007208,2.146219225730036,0.025777726265712675,0.039346590150183734,91.87470066666666,123.29863979999999,67.16733372807,115.73000566859665,13.781205100000001,18.209803115373383,-2.875165,-2.7197358250901273,-0.24536992859210394,-0.061331856773705756,0.07570475239757175,-2.8046030876860577,-0.7010293228189397,0.8653129727224886,-11.430101087686058,-50.24971939274257,0.5712407007119129,125.06935193485475,-26.710445190763004
OECD37 as Home,EPC_hybrid,3,8.472653396907099,0.9984593258918063,0.8536893681852664,12.4,12.4,0.9385107546307337,0.030300015349554225,0.8193746324967609,0.012819430235562413,0.0,20.83142066821163,20.83142066821163,1.1998483590714781,0.2572791566314149,0.2648654983966776,19.109427654112068,1.4571275157028931,1.4647138574681557,19.374293152508745,19.366706810743484,3.7359506785191567,14.354245455117642,1.5806183110558387,2.1553323674633105,0.025192711851661168,0.0390009458691825,91.87470066666666,123.2986398,67.16338730706622,115.73395208960045,13.7812051,18.208098922019502,-2.875165,-2.7333271124309593,-0.24632465761615652,-0.06094245723925693,0.07618556429908303,-2.819082331788369,-0.6974608474912536,0.8719118107434838,-11.44458033178837,-51.06019459738828,0.5752208600545402,127.55912895745125,-26.904282748030024
OECD37 as Home,EPC_hybrid,3,8.606474454171138,0.9984621416925886,0.855486588649252,12.600000000000001,12.600000000000001,0.9381938066711902,0.03026339547849244,0.8193746626275468,0.012710369933244979,0.0,20.81735293085392,20.81735293085392,1.1830657672765463,0.2565213049222749,0.26116061383749967,19.116605244817595,1.439587072198821,1.444226381114046,19.377765858655096,19.37312654973987,3.731435498227587,14.350683253772129,1.5671713241239225,2.1642641741036712,0.0246290067076509,0.03866172097443126,91.87470066666667,123.29863979999996,67.15955175683678,115.73778763982986,13.781205100000001,18.20642853105791,-2.875165,-2.746527605989668,-0.2472499418822984,-0.060564574211294395,0.07665228432182086,-2.833150069146079,-0.6939881413449029,0.8783315497398689,-11.45864806914608,-51.87063482632998,0.5791276925312872,130.052012790917,-27.095673864104054
OECD37 as Home,EPC_hybrid,3,8.740277044596723,0.998463801656246,0.8572395778163366,12.8,12.8,0.9378856466875147,0.03022774474706098,0.8193746061680164,0.012603763106145032,0.0,20.803679803738717,20.803679803738717,1.1667472289448335,0.2557846143654831,0.2575585744339866,19.123589385994418,1.4225318433103167,1.42430580337882,19.381147960428404,19.3793740003599,3.7270398115342127,14.347228882588361,1.5540268473491052,2.1730129641851073,0.024085566087072484,0.03832861276952104,91.87470066666666,123.29863979999998,67.1558110140253,115.74152838264132,13.781205099999998,18.20479188114621,-2.875165,-2.7593535425270166,-0.24814709661276177,-0.06019758580300702,0.07710549462720542,-2.8468231962612833,-0.6906060395715947,0.8845790003598992,-11.472321196261284,-52.6810162994802,0.5829630922338566,132.5479158224776,-27.28467281415953
OECD37 as Home,EPC_hybrid,3,8.874082210643621,0.9984659658370162,0.8589509832734843,13.0,13.0,0.9375858656088698,0.030193073393741176,0.8193745959248347,0.012499505314274649,0.0,20.790382760791932,20.790382760791932,1.150871520766189,0.2550693341845204,0.2540540706666778,19.130387835174545,1.4059408549507095,1.4049255914328669,19.38444190584122,19.385457169359064,3.722764880829857,14.343866698128759,1.5411720034229355,2.181592877406922,0.023561314826065397,0.03800154791611056,91.87470066666666,123.29863979999996,67.15217652300075,115.74516287366589,13.781205100000001,18.20318675258636,-2.875165,-2.7718226552554475,-0.2490175260609457,-0.059841105619593285,0.07754586220867422,-2.8601202392080687,-0.6873120941587771,0.8906621693590644,-11.485618239208069,-53.49146427237249,0.5867295761226461,135.04675410636798,-27.471367976974776
OECD37 as Home,EPC_hybrid,3,9.008389927368347,0.9981469057657392,0.8606296230256162,13.200000000000001,13.200000000000001,0.9372941800796041,0.030159316107226622,0.8193487129890998,0.012397144797725931,0.0,20.777448883013594,20.777448883013594,1.1353279010408093,0.2543739472804113,0.25073972874845185,19.13700730594393,1.3897018483212205,1.3860676297892611,19.38774703469238,19.39138125322434,3.7186026533192726,14.342707369769014,1.5285510909632531,2.190051562356027,0.023053483417273105,0.037679385356261995,91.87470066666664,123.29863979999998,67.14661734068967,115.75072205597695,13.781205099999998,18.201604904249997,-2.875165,-2.783947390033257,-0.24986225115613855,-0.05948635605148562,0.07797383914969983,-2.873054116986406,-0.6840069653076171,0.8965862532243385,-11.498552116986406,-54.30501213670215,0.5904423819035581,137.54844555347174,-27.65578144723747
OECD37 as Home,EPC_hybrid,3,9.142167837055705,0.9981504464086313,0.8622610645118542,13.4,13.4,0.9370102449051474,0.030126459542238623,0.8193487882739783,0.012297372346421049,0.0,20.76486253576701,20.76486253576701,1.120291119754027,0.25369815448142485,0.2474184860892259,19.143454775442336,1.373989274235452,1.367709605843253,19.390873261531564,19.39715292992376,3.7145514835477518,14.339518258283556,1.5162492834278494,2.1983022001198997,0.022565073328869163,0.03736394867488333,91.87470066666666,123.29863979999998,67.14317972564322,115.75415967102343,13.781205100000001,18.200061042680492,-2.875165,-2.795742713292824,-0.25068245623134094,-0.05914973054872408,0.07838998138433785,-2.885640464232992,-0.680880738468435,0.9023579299237596,-11.511138464232992,-55.11539084212326,0.5940753511822819,140.05291611658194,-27.83797813474309
OECD37 as Home,EPC_hybrid,3,9.278113115384645,0.996867180439607,0.8638854284622628,13.600000000000001,13.600000000000001,0.9367337313955747,0.03009436264917177,0.8192448070671965,0.01219817849034193,0.0,20.752608843037663,20.752608843037663,1.105271658268836,0.25303873668035204,0.24455901655173978,19.149739431536737,1.358310394949188,1.3498306748205757,19.394298448088477,19.40277816821709,3.7105939802908035,14.344891538070808,1.504018815896777,2.2065751643940303,0.022085776298802554,0.037049955225279284,91.87470066666666,123.29863979999999,67.13169559196398,115.76564380470266,13.7812051,18.19851563814711,-2.875165,-2.807222854845688,-0.2514792621382284,-0.058789594477369936,0.0787947815928918,-2.8978941569623373,-0.6774555519115211,0.9079831682170898,-11.523392156962338,-55.9389716696592,0.5977008523662333,142.5600806349794,-28.01803644696788
OECD37 as Home,EPC_hybrid,3,9.409162421203053,0.998474350981107,0.8654045617063076,13.8,13.8,0.9364644006503131,0.03006328917926479,0.8193745865044745,0.012104483808763843,0.0,20.740676931342094,20.740676931342094,1.0914726990242392,0.25240171002393846,0.24094186385876676,19.155860658435152,1.3438744090481776,1.332414562883006,19.396802522293918,19.40826236845909,3.7067626637174063,14.331303406170216,1.492466389101705,2.214296274615706,0.021639090817809976,0.03675065335355235,91.87470066666666,123.29863979999998,67.1385739027863,115.75876549388033,13.781205100000001,18.197067207373884,-2.875165,-2.8183982722726335,-0.2522535172257587,-0.05851170488915524,0.07918870445443585,-2.9098260686579067,-0.674951477706081,0.9134673684590915,-11.535324068657907,-56.73287496965074,0.6011376866772731,145.06989776631357,-28.19594380647974
OECD37 as Home,EPC_hybrid,3,9.542898745887939,0.9984760479164854,0.8669263146479105,14.0,14.0,0.9362019603092266,0.030032877620396473,0.8193745641083132,0.012010859090195255,0.0,20.72905357949131,20.72905357949131,1.0775704173757852,0.2517788217523387,0.2378730405297228,19.161831299833466,1.3293492391281239,1.3154434579055079,19.39970434036319,19.413610121585805,3.703012959874745,14.32836888388331,1.48092258865054,2.2220903712242084,0.021198230127344047,0.036451504007682475,91.87470066666666,123.29863979999996,67.13538490552553,115.76195449114111,13.781205100000001,18.19560838382458,-2.875165,-2.829281602350162,-0.2530062114355751,-0.058201499943021484,0.07957212310102711,-2.92144942050869,-0.6720496596368086,0.9188151215858049,-11.54694742050869,-57.543131717168585,0.6045837894964315,147.58226763895138,-28.371791407904496
OECD37 as Home,EPC_hybrid,3,9.675520966060159,0.9991231809096148,0.8683995169106747,14.200000000000001,14.200000000000001,0.9359460932278576,0.030003264913270794,0.8194268581725827,0.011919882790845547,0.0,20.71772449051376,20.71772449051376,1.064196829131246,0.2511732181371034,0.23469955713468352,19.167654886110732,1.3153700472683494,1.2988963862659295,19.402354443245414,19.418828104247837,3.699361753365353,14.321253984340997,1.4697053346866833,2.2296564186786663,0.020775242383666615,0.036159528313472376,91.87470066666666,123.29863979999998,67.13636520626872,115.7609741903979,13.781205100000001,18.194190876456155,-2.875165,-2.8398864683550262,-0.25373839318337965,-0.05791517067490009,0.07994557869328127,-2.9327785094862406,-0.6693995567545841,0.9240331042478367,-11.558276509486241,-58.346665166902724,0.6079436211072653,150.0971377608458,-28.545651205762688
OECD37 as Home,EPC_hybrid,3,9.810363096810603,0.9984773508863936,0.869869557217749,14.4,14.4,0.9356966660695855,0.0299743425182732,0.8193743627461199,0.011829273255203774,0.0,20.70668352434709,20.70668352434709,1.0508006093258104,0.25058240092261874,0.23196446263147164,19.173336051467185,1.3013830102484292,1.282765071957282,19.405300514098656,19.423918452389803,3.6957956614023915,14.322735776443114,1.4585333021891433,2.2372623592132532,0.020359089764612804,0.03586863070288599,91.87470066666663,123.29863979999993,67.12923447674646,115.76810491992015,13.781205099999998,18.192768774283177,-2.875165,-2.850218840606944,-0.2544505742752796,-0.057605255219580855,0.08030927099589924,-2.943819475652912,-0.6664534859013429,0.9291234523898027,-11.569317475652912,-59.16371373627922,0.6113007678431142,152.61443795860086,-28.71749743754406
OECD37 as Home,EPC_hybrid,3,9.944092621997537,0.9984810747473127,0.8712931140367064,14.600000000000001,14.600000000000001,0.9354533156486414,0.029946153597483,0.8193745177310008,0.011741189172684994,0.0,20.695914382849168,20.695914382849168,1.0379080475676137,0.25000739086654855,0.22911778700732285,19.178881157407677,1.2879154384341622,1.2670258345749366,19.407998944415,19.428888548274227,3.69232000581153,14.320004292331191,1.4476726546265466,2.244647351184985,0.019959555246012707,0.03558462757737492,91.87470066666664,123.29863979999993,67.12629227280536,115.77104712386127,13.781205100000001,18.191386625175625,-2.875165,-2.860294180122227,-0.25514391341208986,-0.05731866069135761,0.08066377905073488,-2.954588617150833,-0.6637550555849998,0.9340935482742267,-11.580086617150833,-59.97404509313027,0.614574614085778,155.13411421765161,-28.88745495253581
OECD37 as Home,EPC_hybrid,3,10.07618958773001,0.9993667200057154,0.8726653758789995,14.8,14.8,0.9352159080616094,0.029918647913331382,0.8194464013247823,0.011655858101800346,0.0,20.685410932737717,20.685410932737717,1.025569254481612,0.24944702625778462,0.22610092208164176,19.184293729916675,1.2750162807393965,1.2516701765632536,19.410394651998317,19.43374075617446,3.688928592368867,14.311514836846966,1.4371514496537923,2.251777142715078,0.01957722086707798,0.03530813879267178,91.87470066666664,123.29863979999993,67.12902321249136,115.76831618417523,13.781205099999998,18.190050131675683,-2.875165,-2.870118420608102,-0.2558189056860194,-0.057060024050863176,0.08100931451510122,-2.965092067262283,-0.6613593480016817,0.9389457561744585,-11.590590067262283,-60.77450203073515,0.6177556785046964,157.65610839502403,-29.0555031753885
